ppm,intensity
12.984429171679505,7159.25
12.984115549221837,6573.0
12.983801926764169,5062.0
12.983488304306501,4088.25
12.983174681848833,3696.75
12.982861059391166,3753.0
12.982547436933498,5652.0
12.98223381447583,7522.0
12.981920192018162,7625.5
12.981606569560494,6764.75
12.981292947102826,5610.75
12.980979324645158,5970.75
12.98066570218749,5651.5
12.980352079729823,5927.75
12.980038457272155,6527.5
12.979724834814487,6661.5
12.979411212356819,7041.5
12.979097589899151,7249.25
12.978783967441483,7320.25
12.978470344983815,7627.5
12.978156722526148,8985.0
12.97784310006848,8817.5
12.977529477610812,6896.0
12.977215855153144,6130.0
12.976902232695476,6220.25
12.976588610237808,5367.75
12.97627498778014,5103.5
12.975961365322473,6664.75
12.975647742864805,8041.25
12.975334120407137,7867.0
12.975020497949469,7496.25
12.974706875491801,7055.5
12.974393253034133,6228.5
12.974079630576465,6538.0
12.973766008118798,7425.5
12.97345238566113,7711.75
12.97313876320346,7927.0
12.972825140745792,7198.25
12.972511518288124,6828.75
12.972197895830456,7628.5
12.971884273372789,7780.5
12.97157065091512,7648.25
12.971257028457453,7679.0
12.970943405999785,7765.5
12.970629783542117,7450.25
12.97031616108445,7023.0
12.970002538626781,7231.75
12.969688916169114,7095.25
12.969375293711446,6668.5
12.969061671253778,6568.75
12.96874804879611,5969.25
12.968434426338442,6391.25
12.968120803880774,6419.5
12.967807181423106,6181.25
12.967493558965439,5658.25
12.96717993650777,4984.0
12.966866314050103,4609.75
12.966552691592433,4357.0
12.966239069134765,5606.0
12.965925446677097,6451.0
12.96561182421943,6713.0
12.965298201761762,6373.5
12.964984579304094,5705.75
12.964670956846426,4797.25
12.964357334388758,3577.0
12.96404371193109,3704.25
12.963730089473422,4403.5
12.963416467015755,5481.0
12.963102844558087,6232.5
12.962789222100419,5872.5
12.962475599642751,5950.25
12.962161977185083,5828.5
12.961848354727415,6032.25
12.961534732269747,5688.5
12.96122110981208,6355.0
12.960907487354412,7079.75
12.960593864896744,6966.25
12.960280242439076,7479.0
12.959966619981408,7824.25
12.95965299752374,7139.5
12.959339375066072,5931.25
12.959025752608405,6136.5
12.958712130150737,6253.75
12.958398507693069,6240.75
12.958084885235401,6210.25
12.957771262777733,6144.75
12.957457640320065,6781.25
12.957144017862397,8038.5
12.95683039540473,8065.5
12.956516772947062,7958.0
12.956203150489394,8045.25
12.955889528031726,7277.5
12.955575905574058,7516.0
12.955262283116388,8534.75
12.95494866065872,7920.75
12.954635038201053,6420.75
12.954321415743385,5775.75
12.954007793285717,4437.25
12.953694170828049,4071.5
12.953380548370381,4483.5
12.953066925912713,5252.0
12.952753303455045,6867.75
12.952439680997378,6830.25
12.95212605853971,5630.5
12.951812436082042,4420.0
12.951498813624374,5334.5
12.951185191166706,6122.0
12.950871568709038,5953.0
12.95055794625137,5942.75
12.950244323793703,5774.0
12.949930701336035,5631.5
12.949617078878367,6082.75
12.949303456420699,5571.75
12.948989833963031,5626.25
12.948676211505363,6928.5
12.948362589047694,7087.0
12.948048966590026,6328.25
12.947735344132358,6810.5
12.94742172167469,6766.25
12.947108099217022,6077.0
12.946794476759354,6129.25
12.946480854301686,7271.75
12.946167231844019,7580.25
12.94585360938635,7047.75
12.945539986928683,7070.75
12.945226364471015,7362.25
12.944912742013347,6237.75
12.94459911955568,5740.25
12.944285497098011,5439.5
12.943971874640344,4141.5
12.943658252182676,4551.75
12.943344629725008,5675.5
12.94303100726734,5539.25
12.942717384809672,5905.25
12.942403762352004,6379.75
12.942090139894336,6630.0
12.941776517436669,7264.75
12.941462894979,7886.25
12.941149272521333,6968.25
12.940835650063665,6369.0
12.940522027605997,6951.25
12.94020840514833,6530.0
12.939894782690661,6059.25
12.939581160232994,6032.5
12.939267537775326,5971.5
12.938953915317658,4974.0
12.93864029285999,5565.75
12.938326670402322,6638.5
12.938013047944654,6678.5
12.937699425486986,6707.5
12.937385803029319,7740.75
12.937072180571649,8163.25
12.936758558113981,6061.75
12.936444935656313,5004.5
12.936131313198645,4777.0
12.935817690740977,5570.75
12.93550406828331,6765.75
12.935190445825642,6964.0
12.934876823367974,5659.75
12.934563200910306,5831.0
12.934249578452638,6317.75
12.93393595599497,7469.5
12.933622333537302,8172.5
12.933308711079635,7726.25
12.932995088621967,6777.25
12.932681466164299,6760.75
12.932367843706631,6604.75
12.932054221248963,5242.5
12.931740598791295,4399.0
12.931426976333627,5094.25
12.93111335387596,6353.0
12.930799731418292,6192.0
12.930486108960622,6417.75
12.930172486502954,6508.5
12.929858864045286,6908.25
12.929545241587618,6680.75
12.92923161912995,4992.25
12.928917996672283,3982.0
12.928604374214615,4145.0
12.928290751756947,3292.25
12.92797712929928,3615.75
12.927663506841611,4886.5
12.927349884383943,5545.5
12.927036261926276,5760.5
12.926722639468608,5379.0
12.92640901701094,4928.0
12.926095394553272,3805.75
12.925781772095604,4207.0
12.925468149637936,5659.5
12.925154527180268,6349.25
12.9248409047226,7335.5
12.924527282264933,8499.75
12.924213659807265,9227.0
12.923900037349597,10106.0
12.923586414891929,9630.75
12.923272792434261,9234.5
12.922959169976593,8804.25
12.922645547518925,8071.5
12.922331925061258,7509.25
12.92201830260359,6985.75
12.921704680145922,6140.5
12.921391057688254,5483.75
12.921077435230586,6021.75
12.920763812772918,6922.75
12.92045019031525,6718.5
12.920136567857583,4805.0
12.919822945399915,3448.0
12.919509322942247,4024.0
12.919195700484577,4396.5
12.91888207802691,3897.75
12.918568455569241,3761.5
12.918254833111574,4201.25
12.917941210653906,4887.5
12.917627588196238,6126.75
12.91731396573857,6178.0
12.917000343280902,5924.75
12.916686720823234,5209.75
12.916373098365566,4478.25
12.916059475907899,3879.0
12.91574585345023,2923.75
12.915432230992563,2650.5
12.915118608534895,1963.0
12.914804986077227,970.0
12.91449136361956,1670.0
12.914177741161891,3037.75
12.913864118704224,3673.0
12.913550496246556,3949.0
12.913236873788888,4369.0
12.91292325133122,4136.25
12.912609628873552,3184.75
12.912296006415882,2241.25
12.911982383958215,1347.75
12.911668761500547,2144.0
12.911355139042879,3390.0
12.911041516585211,3828.25
12.910727894127543,4101.25
12.910414271669875,3686.0
12.910100649212207,2677.25
12.90978702675454,3529.5
12.909473404296872,4583.75
12.909159781839204,5681.75
12.908846159381536,6472.5
12.908532536923868,6493.25
12.9082189144662,6839.5
12.907905292008532,7384.0
12.907591669550865,6472.25
12.907278047093197,4996.0
12.906964424635529,4682.25
12.906650802177861,3948.25
12.906337179720193,3280.5
12.906023557262525,3865.75
12.905709934804857,3784.25
12.90539631234719,3358.0
12.905082689889522,3651.75
12.904769067431854,4434.75
12.904455444974186,5036.75
12.904141822516518,5636.5
12.90382820005885,6727.25
12.903514577601182,7807.0
12.903200955143515,8154.75
12.902887332685847,7712.0
12.902573710228179,7740.5
12.902260087770511,8103.25
12.901946465312843,7461.0
12.901632842855175,7932.5
12.901319220397507,7893.5
12.901005597939838,6687.0
12.90069197548217,5995.75
12.900378353024502,5925.5
12.900064730566834,6084.75
12.899751108109166,5850.25
12.899437485651498,6716.0
12.89912386319383,8158.75
12.898810240736163,9613.0
12.898496618278495,8706.75
12.898182995820827,7441.0
12.897869373363159,6779.25
12.897555750905491,6381.75
12.897242128447823,6504.75
12.896928505990156,5329.0
12.896614883532488,5697.75
12.89630126107482,6590.25
12.895987638617152,6790.75
12.895674016159484,6738.75
12.895360393701816,7207.75
12.895046771244148,6785.75
12.89473314878648,6122.25
12.894419526328813,6189.25
12.894105903871143,5940.0
12.893792281413475,6223.0
12.893478658955807,6791.75
12.89316503649814,7153.75
12.892851414040472,7252.5
12.892537791582804,7094.25
12.892224169125136,6654.0
12.891910546667468,6346.0
12.8915969242098,6308.0
12.891283301752132,5215.0
12.890969679294464,5387.75
12.890656056836796,5852.5
12.890342434379129,6216.75
12.89002881192146,7413.25
12.889715189463793,7729.5
12.889401567006125,8372.25
12.889087944548457,8299.25
12.88877432209079,7512.5
12.888460699633121,7585.5
12.888147077175454,7408.25
12.887833454717786,7483.5
12.887519832260118,6044.0
12.88720620980245,4388.75
12.886892587344782,4555.75
12.886578964887114,5557.0
12.886265342429446,5627.0
12.885951719971779,5623.75
12.88563809751411,5496.75
12.885324475056443,5081.75
12.885010852598775,4566.0
12.884697230141107,4643.5
12.88438360768344,5317.75
12.884069985225771,5753.25
12.883756362768104,5253.75
12.883442740310436,5050.0
12.883129117852768,5654.25
12.882815495395098,5552.0
12.88250187293743,5798.75
12.882188250479762,6420.0
12.881874628022095,6084.75
12.881561005564427,5394.25
12.881247383106759,4890.5
12.880933760649091,6088.25
12.880620138191423,5477.75
12.880306515733755,4205.25
12.879992893276087,4880.5
12.87967927081842,5600.25
12.879365648360752,5908.25
12.879052025903084,5444.0
12.878738403445416,5454.0
12.878424780987748,6057.25
12.87811115853008,4949.75
12.877797536072412,3709.5
12.877483913614745,4939.75
12.877170291157077,6187.25
12.876856668699409,6628.75
12.876543046241741,6806.0
12.876229423784071,6005.75
12.875915801326403,5207.25
12.875602178868736,5261.25
12.875288556411068,5401.75
12.8749749339534,5493.0
12.874661311495732,6407.0
12.874347689038064,7043.5
12.874034066580396,8230.75
12.873720444122728,8641.25
12.87340682166506,6847.25
12.873093199207393,4987.0
12.872779576749725,3771.5
12.872465954292057,3180.0
12.87215233183439,4158.75
12.871838709376721,4789.25
12.871525086919053,5359.0
12.871211464461386,6528.75
12.870897842003718,6663.75
12.87058421954605,6512.5
12.870270597088382,6523.0
12.869956974630714,6909.0
12.869643352173046,6320.0
12.869329729715378,5887.0
12.86901610725771,6624.0
12.868702484800043,6914.25
12.868388862342375,6276.5
12.868075239884707,6564.75
12.867761617427039,6683.75
12.867447994969371,5623.75
12.867134372511703,6077.75
12.866820750054035,6688.0
12.866507127596368,7198.25
12.8661935051387,6448.75
12.865879882681032,5902.75
12.865566260223364,6029.0
12.865252637765696,5723.0
12.864939015308027,5389.75
12.864625392850359,5753.75
12.86431177039269,6185.25
12.863998147935023,5442.25
12.863684525477355,4824.75
12.863370903019687,4622.75
12.86305728056202,4737.75
12.862743658104351,4219.0
12.862430035646684,3310.25
12.862116413189016,3580.75
12.861802790731348,4692.75
12.86148916827368,4319.0
12.861175545816012,4816.25
12.860861923358344,5900.0
12.860548300900676,5969.25
12.860234678443009,5561.5
12.85992105598534,5836.5
12.859607433527673,5715.0
12.859293811070005,5607.5
12.858980188612337,6086.5
12.85866656615467,7123.25
12.858352943697001,6699.25
12.858039321239332,6144.0
12.857725698781664,6426.0
12.857412076323996,6078.5
12.857098453866328,5571.0
12.85678483140866,4644.25
12.856471208950992,3809.75
12.856157586493325,3422.0
12.855843964035657,4243.0
12.855530341577989,5115.25
12.855216719120321,5813.75
12.854903096662653,6023.0
12.854589474204985,6502.25
12.854275851747317,6642.25
12.85396222928965,5486.25
12.853648606831982,4134.5
12.853334984374314,4123.25
12.853021361916646,5684.25
12.852707739458978,7159.5
12.85239411700131,7001.5
12.852080494543642,6459.25
12.851766872085975,5874.75
12.851453249628307,5933.0
12.851139627170639,6641.0
12.850826004712971,6143.5
12.850512382255303,6430.75
12.850198759797635,6763.75
12.849885137339967,5729.0
12.8495715148823,5111.0
12.849257892424632,5330.25
12.848944269966964,5920.5
12.848630647509296,6327.75
12.848317025051628,6160.0
12.84800340259396,5663.25
12.847689780136292,5249.5
12.847376157678625,5223.25
12.847062535220957,4983.0
12.846748912763287,5866.5
12.84643529030562,5744.25
12.846121667847951,5409.0
12.845808045390283,5935.75
12.845494422932616,6211.5
12.845180800474948,4858.75
12.84486717801728,3477.75
12.844553555559612,4008.0
12.844239933101944,5377.5
12.843926310644276,6265.25
12.843612688186608,6183.5
12.84329906572894,5880.75
12.842985443271273,5792.25
12.842671820813605,6051.25
12.842358198355937,5363.25
12.842044575898269,5529.25
12.841730953440601,6883.5
12.841417330982933,6689.25
12.841103708525266,6178.5
12.840790086067598,5474.25
12.84047646360993,4851.0
12.84016284115226,4255.0
12.839849218694592,3894.75
12.839535596236924,4615.75
12.839221973779257,5938.25
12.838908351321589,5684.0
12.83859472886392,5349.0
12.838281106406253,4010.0
12.837967483948585,3096.5
12.837653861490917,3849.25
12.83734023903325,5215.5
12.837026616575582,6095.5
12.836712994117914,5804.5
12.836399371660246,5458.0
12.836085749202578,6118.0
12.83577212674491,6932.25
12.835458504287242,6435.5
12.835144881829574,6366.25
12.834831259371906,6338.5
12.834517636914239,6169.5
12.83420401445657,6270.25
12.833890391998903,6958.75
12.833576769541235,6759.25
12.833263147083567,6110.75
12.8329495246259,5008.0
12.832635902168231,4874.0
12.832322279710564,6155.0
12.832008657252896,6901.75
12.831695034795228,8015.5
12.83138141233756,8784.5
12.831067789879892,8613.25
12.830754167422224,8454.25
12.830440544964556,8051.5
12.830126922506889,7148.75
12.82981330004922,5939.5
12.829499677591553,5933.0
12.829186055133885,6224.0
12.828872432676215,6514.0
12.828558810218547,6586.25
12.82824518776088,6402.0
12.827931565303212,6274.75
12.827617942845544,5535.0
12.827304320387876,5946.5
12.826990697930208,7066.25
12.82667707547254,6708.75
12.826363453014872,5843.75
12.826049830557205,5372.25
12.825736208099537,5202.25
12.825422585641869,4891.0
12.825108963184201,5576.25
12.824795340726533,6119.0
12.824481718268865,5748.0
12.824168095811197,5742.25
12.82385447335353,6229.0
12.823540850895862,6527.25
12.823227228438194,5969.75
12.822913605980526,5844.5
12.822599983522858,5965.25
12.82228636106519,4958.75
12.82197273860752,5352.75
12.821659116149853,5855.0
12.821345493692185,5806.75
12.821031871234517,5813.75
12.82071824877685,4950.25
12.820404626319181,4230.0
12.820091003861513,3756.0
12.819777381403846,4633.25
12.819463758946178,5157.25
12.81915013648851,5218.75
12.818836514030842,4940.75
12.818522891573174,4306.25
12.818209269115506,4263.75
12.817895646657838,5205.0
12.81758202420017,5791.25
12.817268401742503,6141.5
12.816954779284835,6112.75
12.816641156827167,6235.0
12.8163275343695,6908.25
12.816013911911831,6231.75
12.815700289454163,6449.0
12.815386666996496,7443.25
12.815073044538828,8176.5
12.81475942208116,7576.5
12.814445799623492,6350.25
12.814132177165824,6122.5
12.813818554708156,6317.5
12.813504932250488,5851.0
12.81319130979282,7161.25
12.812877687335153,7857.0
12.812564064877485,7892.25
12.812250442419817,8959.0
12.811936819962149,8840.75
12.811623197504481,7642.5
12.811309575046813,6305.25
12.810995952589145,5417.25
12.810682330131476,5083.0
12.810368707673808,4796.75
12.81005508521614,5303.0
12.809741462758472,5268.5
12.809427840300804,5533.5
12.809114217843137,6295.5
12.808800595385469,7043.75
12.8084869729278,6972.75
12.808173350470133,6655.75
12.807859728012465,6405.0
12.807546105554797,5648.0
12.80723248309713,5491.5
12.806918860639461,6791.25
12.806605238181794,7388.25
12.806291615724126,7207.75
12.805977993266458,5609.0
12.80566437080879,4029.25
12.805350748351122,4424.75
12.805037125893454,5885.25
12.804723503435786,7063.0
12.804409880978119,8296.25
12.804096258520449,7765.0
12.803782636062781,7233.25
12.803469013605113,7745.75
12.803155391147445,8155.25
12.802841768689778,8324.75
12.80252814623211,8198.5
12.802214523774442,7695.75
12.801900901316774,6728.25
12.801587278859106,6992.75
12.801273656401438,7551.25
12.80096003394377,8605.25
12.800646411486102,9266.25
12.800332789028435,8394.0
12.800019166570767,7307.75
12.799705544113099,7918.75
12.799391921655431,7596.0
12.799078299197763,5814.0
12.798764676740095,4926.5
12.798451054282427,4788.25
12.79813743182476,3781.75
12.797823809367092,3748.25
12.797510186909424,4446.0
12.797196564451756,5196.75
12.796882941994088,5569.75
12.79656931953642,4875.25
12.796255697078752,5214.75
12.795942074621085,5714.0
12.795628452163417,5085.5
12.795314829705749,4891.0
12.795001207248081,5065.0
12.794687584790413,5759.5
12.794373962332745,6021.5
12.794060339875077,7235.25
12.79374671741741,8254.75
12.793433094959742,8739.0
12.793119472502074,8017.5
12.792805850044404,6029.0
12.792492227586736,4610.25
12.792178605129068,4432.0
12.7918649826714,4714.25
12.791551360213733,5387.25
12.791237737756065,5481.25
12.790924115298397,5969.75
12.79061049284073,5642.0
12.790296870383061,5191.5
12.789983247925393,6546.25
12.789669625467726,6967.0
12.789356003010058,5669.75
12.78904238055239,5834.5
12.788728758094722,5922.25
12.788415135637054,5954.75
12.788101513179386,5977.5
12.787787890721718,5150.25
12.78747426826405,4523.0
12.787160645806383,5231.0
12.786847023348715,5789.0
12.786533400891047,5464.5
12.786219778433379,5759.5
12.78590615597571,5286.0
12.785592533518042,5290.75
12.785278911060374,5917.5
12.784965288602706,6538.75
12.784651666145038,6625.25
12.78433804368737,6505.0
12.784024421229702,5407.0
12.783710798772034,4615.5
12.783397176314367,4558.0
12.783083553856699,5143.25
12.78276993139903,5645.5
12.782456308941363,5140.5
12.782142686483695,5560.5
12.781829064026027,6867.25
12.78151544156836,6952.0
12.781201819110692,6433.75
12.780888196653024,7034.0
12.780574574195356,6637.5
12.780260951737688,5334.75
12.77994732928002,6084.75
12.779633706822352,7224.5
12.779320084364684,6707.5
12.779006461907017,6056.75
12.778692839449349,6345.0
12.77837921699168,6369.0
12.778065594534013,5708.5
12.777751972076345,4828.75
12.777438349618677,4430.5
12.77712472716101,4666.0
12.776811104703341,5593.5
12.776497482245674,6895.25
12.776183859788006,7252.0
12.775870237330338,7132.25
12.77555661487267,7842.5
12.775242992415002,8298.0
12.774929369957334,7201.0
12.774615747499665,7759.0
12.774302125041997,8097.5
12.773988502584329,7669.75
12.773674880126661,7539.0
12.773361257668993,6443.5
12.773047635211325,5033.0
12.772734012753657,5715.0
12.77242039029599,5935.5
12.772106767838322,5209.75
12.771793145380654,5223.0
12.771479522922986,5594.0
12.771165900465318,5468.0
12.77085227800765,4706.5
12.770538655549982,4145.25
12.770225033092315,3945.5
12.769911410634647,4591.0
12.769597788176979,4842.25
12.769284165719311,4519.25
12.768970543261643,4655.0
12.768656920803975,4859.25
12.768343298346307,4892.25
12.76802967588864,5086.5
12.76771605343097,5241.75
12.767402430973302,6997.25
12.767088808515634,7398.5
12.766775186057966,5747.5
12.766461563600298,4742.0
12.76614794114263,4712.25
12.765834318684963,5200.25
12.765520696227295,5358.25
12.765207073769627,5218.75
12.76489345131196,5424.75
12.764579828854291,5974.0
12.764266206396623,5426.5
12.763952583938956,5061.5
12.763638961481288,4956.75
12.76332533902362,5253.0
12.763011716565952,5512.75
12.762698094108284,6699.75
12.762384471650616,8636.0
12.762070849192948,8364.5
12.76175722673528,6663.75
12.761443604277613,6424.75
12.761129981819945,6909.5
12.760816359362277,7798.5
12.76050273690461,8713.75
12.760189114446941,8869.5
12.759875491989273,8738.5
12.759561869531606,8801.75
12.759248247073938,8475.75
12.75893462461627,7791.75
12.758621002158602,7311.5
12.758307379700934,6625.75
12.757993757243266,6130.0
12.757680134785598,5915.25
12.75736651232793,5945.75
12.757052889870263,5532.75
12.756739267412595,4451.25
12.756425644954925,4403.75
12.756112022497257,3948.0
12.75579840003959,3976.0
12.755484777581922,4386.75
12.755171155124254,4308.5
12.754857532666586,4145.25
12.754543910208918,3766.5
12.75423028775125,4457.0
12.753916665293582,5506.0
12.753603042835914,4548.5
12.753289420378247,3629.25
12.752975797920579,3823.5
12.75266217546291,3489.75
12.752348553005243,4063.5
12.752034930547575,5110.5
12.751721308089907,5814.5
12.75140768563224,6329.25
12.751094063174572,5695.25
12.750780440716904,5039.25
12.750466818259236,5403.25
12.750153195801568,6919.0
12.749839573343898,7235.5
12.74952595088623,6062.0
12.749212328428563,6020.5
12.748898705970895,5773.0
12.748585083513227,6124.0
12.748271461055559,6634.75
12.747957838597891,6148.5
12.747644216140223,6048.75
12.747330593682555,5939.75
12.747016971224888,5788.5
12.74670334876722,6155.5
12.746389726309552,6233.25
12.746076103851884,6057.5
12.745762481394216,5196.75
12.745448858936548,6104.75
12.74513523647888,7105.0
12.744821614021212,7300.75
12.744507991563545,8152.25
12.744194369105877,7241.0
12.743880746648209,5248.25
12.743567124190541,4611.0
12.743253501732873,4643.75
12.742939879275205,4680.5
12.742626256817537,5133.5
12.74231263435987,5111.0
12.741999011902202,5078.75
12.741685389444534,5285.75
12.741371766986866,5207.0
12.741058144529198,5418.75
12.74074452207153,5645.75
12.740430899613862,5568.75
12.740117277156195,5506.75
12.739803654698527,6257.75
12.739490032240859,7034.5
12.739176409783191,8063.0
12.738862787325523,8296.0
12.738549164867853,7161.75
12.738235542410186,7223.25
12.737921919952518,6490.25
12.73760829749485,5822.0
12.737294675037182,5931.25
12.736981052579514,5943.25
12.736667430121846,6386.5
12.736353807664178,6123.25
12.73604018520651,5821.75
12.735726562748843,6299.0
12.735412940291175,7145.75
12.735099317833507,6438.5
12.73478569537584,6120.25
12.734472072918171,6982.75
12.734158450460503,5798.5
12.733844828002836,4351.25
12.733531205545168,4027.5
12.7332175830875,4204.25
12.732903960629832,5242.25
12.732590338172164,6074.25
12.732276715714496,7793.75
12.731963093256828,8472.25
12.731649470799159,7447.5
12.731335848341491,7601.25
12.731022225883823,8356.5
12.730708603426155,7429.75
12.730394980968487,6225.0
12.73008135851082,6414.0
12.729767736053152,6596.0
12.729454113595484,6321.25
12.729140491137816,6762.0
12.728826868680148,5928.25
12.72851324622248,5115.0
12.728199623764812,5168.25
12.727886001307144,4845.5
12.727572378849477,5028.25
12.727258756391809,5159.5
12.72694513393414,5734.0
12.726631511476473,5281.25
12.726317889018805,5365.5
12.726004266561137,5990.5
12.72569064410347,6567.5
12.725377021645802,7480.25
12.725063399188134,6618.75
12.724749776730466,6079.0
12.724436154272798,6287.0
12.72412253181513,5292.5
12.723808909357462,5176.0
12.723495286899794,5458.5
12.723181664442127,4857.0
12.722868041984459,4920.75
12.72255441952679,6001.25
12.722240797069123,7069.0
12.721927174611455,7415.0
12.721613552153787,6399.5
12.72129992969612,6163.0
12.720986307238451,6898.0
12.720672684780784,8407.5
12.720359062323114,7565.25
12.720045439865446,6529.0
12.719731817407778,6788.25
12.71941819495011,6405.0
12.719104572492443,6121.25
12.718790950034775,5835.0
12.718477327577107,5379.25
12.718163705119439,4944.75
12.717850082661771,4153.0
12.717536460204103,2765.25
12.717222837746435,3177.75
12.716909215288767,3994.5
12.7165955928311,2879.75
12.716281970373432,2620.75
12.715968347915764,4397.25
12.715654725458096,5355.75
12.715341103000428,5903.5
12.71502748054276,7935.75
12.714713858085092,8708.5
12.714400235627425,8095.75
12.714086613169757,6790.25
12.713772990712087,5456.25
12.71345936825442,5353.0
12.713145745796751,4921.25
12.712832123339084,4653.25
12.712518500881416,5286.0
12.712204878423748,6808.0
12.71189125596608,8177.5
12.711577633508412,8707.25
12.711264011050744,7608.0
12.710950388593076,6417.5
12.710636766135408,6718.75
12.71032314367774,6566.5
12.710009521220073,6669.25
12.709695898762405,7912.75
12.709382276304737,7446.75
12.70906865384707,7175.5
12.708755031389401,7145.0
12.708441408931733,6673.0
12.708127786474066,6581.25
12.707814164016398,6614.5
12.70750054155873,6493.0
12.707186919101062,5881.75
12.706873296643394,4758.25
12.706559674185726,3537.75
12.706246051728058,3787.25
12.70593242927039,4717.0
12.705618806812723,5086.5
12.705305184355055,6105.75
12.704991561897387,6973.0
12.70467793943972,6696.0
12.704364316982051,6829.5
12.704050694524383,6247.25
12.703737072066716,5073.25
12.703423449609048,5109.75
12.70310982715138,6176.5
12.702796204693712,6004.75
12.702482582236042,5042.25
12.702168959778374,5285.75
12.701855337320707,6253.5
12.701541714863039,6245.5
12.70122809240537,6055.25
12.700914469947703,7037.75
12.700600847490035,6783.25
12.700287225032367,6685.5
12.6999736025747,6888.75
12.699659980117032,7342.75
12.699346357659364,8518.0
12.699032735201696,8310.5
12.698719112744028,7228.25
12.69840549028636,6648.75
12.698091867828692,7274.25
12.697778245371024,7028.75
12.697464622913357,5759.75
12.697151000455689,5249.0
12.69683737799802,5761.0
12.696523755540353,5788.75
12.696210133082685,5964.75
12.695896510625017,6061.5
12.695582888167348,5093.0
12.69526926570968,4910.5
12.694955643252012,5938.75
12.694642020794344,7883.75
12.694328398336676,7644.75
12.694014775879008,6485.75
12.69370115342134,6190.5
12.693387530963673,5542.0
12.693073908506005,5702.0
12.692760286048337,5815.75
12.692446663590669,5265.0
12.692133041133001,4798.25
12.691819418675333,4601.0
12.691505796217665,4573.75
12.691192173759998,5148.75
12.69087855130233,5558.25
12.690564928844662,5923.75
12.690251306386994,6091.25
12.689937683929326,5431.25
12.689624061471658,4928.75
12.68931043901399,5276.25
12.688996816556322,5225.0
12.688683194098655,5121.25
12.688369571640987,4915.0
12.688055949183319,4803.25
12.687742326725651,4790.25
12.687428704267983,4975.5
12.687115081810315,5768.25
12.686801459352647,6273.25
12.68648783689498,5995.0
12.686174214437312,5140.75
12.685860591979644,4466.0
12.685546969521976,4462.0
12.685233347064308,4938.0
12.68491972460664,5459.25
12.684606102148972,5743.75
12.684292479691303,5735.0
12.683978857233635,5630.75
12.683665234775967,5668.75
12.6833516123183,5687.75
12.683037989860631,6239.0
12.682724367402963,7251.25
12.682410744945296,7738.25
12.682097122487628,7597.0
12.68178350002996,8189.5
12.681469877572292,8873.5
12.681156255114624,8001.0
12.680842632656956,8535.75
12.680529010199288,8776.25
12.68021538774162,7893.75
12.679901765283953,7022.5
12.679588142826285,7255.75
12.679274520368617,6772.5
12.67896089791095,5906.25
12.678647275453281,5606.0
12.678333652995613,5925.25
12.678020030537946,5764.25
12.677706408080278,5336.5
12.677392785622608,4851.0
12.67707916316494,4094.25
12.676765540707272,3129.5
12.676451918249604,4606.0
12.676138295791937,6516.25
12.675824673334269,6793.5
12.675511050876601,7643.0
12.675197428418933,8855.75
12.674883805961265,8973.75
12.674570183503597,8583.0
12.67425656104593,8179.5
12.673942938588262,7286.0
12.673629316130594,7268.5
12.673315693672926,8023.25
12.673002071215258,7474.5
12.67268844875759,7389.25
12.672374826299922,6793.25
12.672061203842254,6116.5
12.671747581384587,6664.75
12.671433958926919,7601.75
12.67112033646925,8124.5
12.670806714011583,7836.75
12.670493091553915,6872.75
12.670179469096247,5914.75
12.66986584663858,6338.75
12.669552224180912,5677.5
12.669238601723244,3653.5
12.668924979265576,2987.25
12.668611356807908,4123.25
12.66829773435024,5298.0
12.667984111892572,5717.25
12.667670489434904,6476.75
12.667356866977237,7402.25
12.667043244519569,8708.5
12.6667296220619,9652.25
12.666415999604233,8545.75
12.666102377146563,6607.75
12.665788754688895,5946.0
12.665475132231228,6550.75
12.66516150977356,7038.0
12.664847887315892,6960.5
12.664534264858224,7143.0
12.664220642400556,7697.5
12.663907019942888,7740.5
12.66359339748522,6471.5
12.663279775027553,4519.25
12.662966152569885,3457.25
12.662652530112217,4512.25
12.662338907654549,5339.0
12.662025285196881,5125.0
12.661711662739213,4697.75
12.661398040281545,5234.75
12.661084417823878,5652.0
12.66077079536621,6734.25
12.660457172908542,7581.5
12.660143550450874,7481.0
12.659829927993206,7611.0
12.659516305535536,6767.5
12.659202683077869,6296.5
12.6588890606202,7248.25
12.658575438162533,8128.25
12.658261815704865,8262.75
12.657948193247197,7679.5
12.65763457078953,6781.75
12.657320948331861,5477.75
12.657007325874194,3930.75
12.656693703416526,3517.25
12.656380080958858,4101.0
12.65606645850119,4841.25
12.655752836043522,5573.75
12.655439213585854,5872.0
12.655125591128186,5384.0
12.654811968670518,4365.25
12.65449834621285,3996.75
12.654184723755183,4734.0
12.653871101297515,5160.25
12.653557478839847,5263.25
12.65324385638218,4698.25
12.652930233924511,4807.0
12.652616611466843,5793.25
12.652302989009176,6313.5
12.651989366551508,6724.0
12.65167574409384,6499.75
12.651362121636172,5519.0
12.651048499178504,5782.25
12.650734876720836,6441.75
12.650421254263168,6159.0
12.6501076318055,5640.0
12.649794009347833,5178.0
12.649480386890165,5490.0
12.649166764432497,5585.75
12.64885314197483,6534.5
12.648539519517161,7604.75
12.648225897059492,7614.0
12.647912274601824,7856.75
12.647598652144156,8105.0
12.647285029686488,9049.5
